,user_id,recipe_id,ratings
5078,16,68,5
5079,16,69,5
5080,16,70,3
5081,16,71,5
5082,16,72,5
5083,16,73,5
5084,16,74,5
5085,16,75,5
5086,16,76,3
5087,16,77,2
5088,16,78,4
5089,16,79,4
5090,16,80,5
5091,16,81,5
5092,16,82,5
5093,16,83,3
5094,16,84,5
5095,16,85,4
5096,16,86,5
5097,16,87,5
5098,16,88,4
5099,16,89,3
5100,16,90,5
5101,16,91,2
5102,16,92,5
5103,16,93,4
5104,16,94,4
5105,16,95,5
5106,16,96,4
5107,16,97,5
5108,16,98,4
5109,16,99,4
5110,16,100,4
5111,16,101,5
5112,16,102,5
5113,16,103,3
5114,16,104,4
5115,16,105,4
5116,16,106,2
5117,16,107,5
5118,16,108,4
5119,16,109,3
5120,16,110,5
5121,16,111,4
5122,16,112,4
5123,16,113,5
5124,16,114,5
5125,16,115,4
5126,16,116,4
5127,16,117,3
5128,16,118,5
5129,16,119,3
5130,16,120,4
5131,16,121,5
5132,16,122,4
5133,16,123,5
5134,16,124,4
5135,16,125,5
5136,16,126,4
5137,16,127,5
5138,16,128,4
5139,16,129,5
5140,16,130,5
5141,16,131,5
5142,16,132,5
5143,16,133,5
5144,16,134,4
5145,16,135,5
5146,16,136,5
5147,16,137,3
5148,16,138,4
5149,16,139,5
5150,16,140,4
5151,16,141,4
5152,16,142,3
5153,16,143,3
5154,16,144,5
5155,16,145,5
5156,16,146,5
5157,16,147,2
5158,16,148,4
5159,16,149,4
5160,16,150,5
5161,16,151,4
5162,16,152,3
5163,16,153,4
5164,16,154,4
5165,16,155,5
5166,16,156,5
5167,16,157,1
5168,16,158,5
5169,16,159,5
5170,16,160,5
5171,16,161,3
5172,16,162,3
5173,16,163,4
5174,16,164,5
5175,16,165,5
5176,16,166,4
5177,16,167,5
5178,16,168,3
5179,16,169,3
5180,16,170,5
5181,16,171,3
5182,16,172,3
5183,16,173,5
5184,16,174,5
5185,16,175,5
5186,16,176,4
5187,16,177,5
5188,16,178,5
5189,16,179,5
5190,16,180,5
5191,16,181,4
5192,16,182,5
5193,16,183,5
5194,16,184,5
5195,16,185,2
5196,16,186,4
5197,16,187,3
5198,16,188,4
5199,16,189,5
5200,16,190,5
5201,16,191,4
5202,16,192,3
5203,16,193,5
5204,16,194,4
5205,16,195,5
5206,16,196,3
5207,16,197,4
5208,16,198,2
5209,16,199,5
5210,16,200,3
5211,16,201,5
5212,16,202,3
5213,16,203,4
5214,16,204,3
5215,16,205,4
5216,16,206,4
5217,16,207,4
5218,16,208,4
5219,16,209,4
5220,16,210,4
5221,16,211,3
5222,16,212,3
5223,16,213,5
5224,16,214,5
5225,16,215,3
5226,16,216,5
5227,16,217,5
5228,16,218,4
5229,16,219,3
5230,16,220,4
5231,16,221,4
5232,16,222,5
5233,16,223,3
5234,16,224,5
5235,16,225,5
5236,16,226,5
5237,16,227,5
5238,16,228,5
5239,16,229,4
5240,16,230,5
5241,16,231,4
5242,16,232,3
5243,16,233,2
5244,16,234,5
5245,16,235,5
5246,16,236,5
5247,16,237,3
5248,16,238,4
5249,16,239,4
5250,16,240,5
5251,16,241,5
5252,16,242,5
5253,16,243,4
5254,16,244,5
5255,16,245,3
5256,16,246,5
5257,16,247,4
5258,16,248,4
5259,16,249,5
5260,16,250,5
5261,16,251,4
5262,16,252,3
5263,16,253,2
5264,16,254,5
5265,16,255,4
5266,16,256,3
5267,16,257,3
5268,16,258,4
5269,16,259,5
5270,16,260,4
5271,16,261,5
5272,16,262,3
5273,16,263,5
5274,16,264,4
5275,16,265,4
5276,16,266,4
5277,16,267,5
5278,16,268,5
5279,16,269,5
5280,16,270,3
5281,16,271,5
5282,16,272,1
5283,16,273,3
5284,16,274,5
5285,16,275,5
5286,16,276,5
5287,16,277,2
5288,16,278,4
5289,16,279,5
5290,16,280,4
5291,16,281,5
5292,16,282,5
5293,16,283,4
5294,16,284,3
5295,16,285,5
5296,16,286,4
5297,16,287,3
5298,16,288,4
5299,16,289,5
5300,16,290,4
5301,16,291,4
5302,16,292,3
5303,16,293,4
5304,16,294,3
5305,16,295,3
5306,16,296,3
5307,16,297,5
5308,16,298,4
5309,16,299,2
5310,16,300,5
5311,16,301,4
5312,16,302,5
5313,16,303,5
5314,16,304,5
5315,16,305,5
5316,16,306,4
5317,16,307,5
5318,16,308,3
5319,16,309,5
5320,16,310,4
5321,16,311,5
5322,16,312,5
5323,16,313,5
5324,16,314,3
5325,16,315,5
5326,16,316,3
5327,16,317,4
5328,16,318,5
5329,16,319,5
5330,16,320,4
5331,16,321,5
5332,16,322,5
5333,16,323,4
5334,16,324,4
5335,16,325,4
5336,16,326,5
5337,16,327,3
5338,16,328,3
5339,16,329,3
5340,16,330,5
5341,16,331,4
5342,16,332,5
5343,16,333,4
5344,17,0,5
5345,17,1,5
5346,17,2,5
5347,17,3,3
5348,17,4,4
5349,17,5,5
5350,17,6,4
5351,17,7,5
5352,17,8,5
5353,17,9,5
5354,17,10,3
5355,17,11,2
5356,17,12,5
5357,17,13,5
5358,17,14,3
5359,17,15,5
5360,17,16,3
5361,17,17,5
5362,17,18,5
5363,17,19,4
5364,17,20,5
5365,17,21,4
5366,17,22,4
5367,17,23,5
5368,17,24,5
5369,17,25,5
5370,17,26,4
5371,17,27,5
5372,17,28,2
5373,17,29,5
5374,17,30,4
5375,17,31,5
5376,17,32,5
5377,17,33,4
5378,17,34,3
5379,17,35,5
5380,17,36,5
5381,17,37,3
5382,17,38,4
5383,17,39,4
5384,17,40,3
5385,17,41,3
5386,17,42,3
5387,17,43,2
5388,17,44,3
5389,17,45,4
5390,17,46,4
5391,17,47,5
5392,17,48,4
5393,17,49,4
5394,17,50,5
5395,17,51,5
5396,17,52,5
5397,17,53,4
5398,17,54,5
5399,17,55,4
5400,17,56,4
5401,17,57,5
5402,17,58,4
5403,17,59,5
5404,17,60,5
5405,17,61,4
5406,17,62,4
5407,17,63,4
5408,17,64,4
5409,17,65,4
5410,17,66,5
5411,17,67,4
5412,17,68,4
5413,17,69,3
5414,17,70,3
5415,17,71,3
5416,17,72,4
5417,17,73,3
5418,17,74,5
5419,17,75,3
5420,17,76,4
5421,17,77,5
5422,17,78,4
5423,17,79,4
5424,17,80,3
5425,17,81,3
5426,17,82,3
5427,17,83,4
5428,17,84,5
5429,17,85,3
5430,17,86,5
5431,17,87,4
5432,17,88,5
5433,17,89,3
5434,17,90,4
5435,17,91,4
5436,17,92,4
5437,17,93,5
5438,17,94,5
5439,17,95,3
5440,17,96,5
5441,17,97,2
5442,17,98,4
5443,17,99,5
5444,17,100,4
5445,17,101,5
5446,17,102,5
5447,17,103,4
5448,17,104,4
5449,17,105,4
5450,17,106,5
5451,17,107,4
5452,17,108,4
5453,17,109,4
5454,17,110,3
5455,17,111,4
5456,17,112,5
5457,17,113,4
5458,17,114,5
5459,17,115,5
5460,17,116,5
5461,17,117,4
5462,17,118,4
5463,17,119,5
5464,17,120,5
5465,17,121,5
5466,17,122,3
5467,17,123,5
5468,17,124,4
5469,17,125,4
5470,17,126,4
5471,17,127,5
5472,17,128,4
5473,17,129,3
5474,17,130,4
5475,17,131,4
5476,17,132,5
5477,17,133,3
5478,17,134,5
5479,17,135,4
5480,17,136,4
5481,17,137,4
5482,17,138,3
5483,17,139,4
5484,17,140,4
5485,17,141,5
5486,17,142,5
5487,17,143,4
5488,17,144,2
5489,17,145,5
5490,17,146,5
5491,17,147,5
5492,17,148,5
5493,17,149,3
5494,17,150,5
5495,17,151,5
5496,17,152,4
5497,17,153,5
5498,17,154,5
5499,17,155,2
5500,17,156,5
5501,17,157,4
5502,17,158,5
5503,17,159,4
5504,17,160,4
5505,17,161,4
5506,17,162,4
5507,17,163,3
5508,17,164,3
5509,17,165,5
5510,17,166,4
5511,17,167,4
5512,17,168,5
5513,17,169,5
5514,17,170,4
5515,17,171,5
5516,17,172,4
5517,17,173,3
5518,17,174,5
5519,17,175,5
5520,17,176,4
5521,17,177,4
5522,17,178,5
5523,17,179,4
5524,17,180,4
5525,17,181,4
5526,17,182,4
5527,17,183,5
5528,17,184,3
5529,17,185,5
5530,17,186,3
5531,17,187,5
5532,17,188,4
5533,17,189,5
5534,17,190,3
5535,17,191,5
5536,17,192,5
5537,17,193,3
5538,17,194,5
5539,17,195,4
5540,17,196,5
5541,17,197,3
5542,17,198,4
5543,17,199,4
5544,17,200,5
5545,17,201,5
5546,17,202,4
5547,17,203,3
5548,17,204,3
5549,17,205,4
5550,17,206,3
5551,17,207,5
5552,17,208,4
5553,17,209,4
5554,17,210,5
5555,17,211,3
5556,17,212,3
5557,17,213,3
5558,17,214,3
5559,17,215,4
5560,17,216,3
5561,17,217,3
5562,17,218,5
5563,17,219,4
5564,17,220,2
5565,17,221,5
5566,17,222,4
5567,17,223,4
5568,17,224,5
5569,17,225,3
5570,17,226,4
5571,17,227,2
5572,17,228,4
5573,17,229,3
5574,17,230,3
5575,17,231,3
5576,17,232,5
5577,17,233,4
5578,17,234,4
5579,17,235,5
5580,17,236,5
5581,17,237,4
5582,17,238,3
5583,17,239,4
5584,17,240,3
5585,17,241,4
5586,17,242,3
5587,17,243,5
5588,17,244,4
5589,17,245,5
5590,17,246,4
5591,17,247,4
5592,17,248,2
5593,17,249,5
5594,17,250,3
5595,17,251,5
5596,17,252,5
5597,17,253,5
5598,17,254,5
5599,17,255,4
5600,17,256,4
5601,17,257,5
5602,17,258,5
5603,17,259,3
5604,17,260,2
5605,17,261,5
5606,17,262,5
5607,17,263,4
5608,17,264,4
5609,17,265,4
5610,17,266,5
5611,17,267,4
5612,17,268,3
5613,17,269,3
5614,17,270,5
5615,17,271,5
5616,17,272,3
5617,17,273,3
5618,17,274,4
5619,17,275,5
5620,17,276,3
5621,17,277,4
5622,17,278,4
5623,17,279,5
5624,17,280,4
5625,17,281,3
5626,17,282,4
5627,17,283,2
5628,17,284,3
5629,17,285,5
5630,17,286,5
5631,17,287,5
5632,17,288,5
5633,17,289,5
5634,17,290,4
5635,17,291,5
5636,17,292,4
5637,17,293,4
5638,17,294,5
5639,17,295,4
5640,17,296,4
5641,17,297,5
5642,17,298,5
5643,17,299,4
5644,17,300,5
5645,17,301,4
5646,17,302,4
5647,17,303,4
5648,17,304,5
5649,17,305,3
5650,17,306,3
5651,17,307,5
5652,17,308,4
5653,17,309,4
5654,17,310,3
5655,17,311,5
5656,17,312,3
5657,17,313,4
5658,17,314,4
5659,17,315,5
5660,17,316,5
5661,17,317,4
5662,17,318,4
5663,17,319,5
5664,17,320,4
5665,17,321,4
5666,17,322,4
5667,17,323,3
5668,17,324,3
5669,17,325,3
5670,17,326,4
5671,17,327,2
5672,17,328,4
5673,17,329,5
5674,17,330,4
5675,17,331,4
5676,17,332,4
5677,17,333,5
5678,18,0,3
5679,18,1,4
5680,18,2,2
5681,18,3,3
5682,18,4,2
5683,18,5,2
5684,18,6,5
5685,18,7,3
5686,18,8,5
5687,18,9,3
5688,18,10,4
5689,18,11,5
5690,18,12,4
5691,18,13,5
5692,18,14,3
5693,18,15,5
5694,18,16,3
5695,18,17,5
5696,18,18,3
5697,18,19,4
5698,18,20,3
5699,18,21,3
5700,18,22,5
5701,18,23,4
5702,18,24,4
5703,18,25,3
5704,18,26,3
5705,18,27,4
5706,18,28,4
5707,18,29,5
5708,18,30,5
5709,18,31,4
5710,18,32,5
5711,18,33,4
5712,18,34,5
5713,18,35,5
5714,18,36,4
5715,18,37,4
5716,18,38,3
5717,18,39,5
5718,18,40,4
5719,18,41,5
5720,18,42,5
5721,18,43,4
5722,18,44,5
5723,18,45,4
5724,18,46,5
5725,18,47,3
5726,18,48,5
5727,18,49,3
5728,18,50,4
5729,18,51,4
5730,18,52,5
5731,18,53,4
5732,18,54,4
5733,18,55,5
5734,18,56,4
5735,18,57,3
5736,18,58,4
5737,18,59,5
5738,18,60,5
5739,18,61,2
5740,18,62,5
5741,18,63,4
5742,18,64,4
5743,18,65,4
5744,18,66,4
5745,18,67,5
5746,18,68,5
5747,18,69,3
5748,18,70,4
5749,18,71,3
5750,18,72,5
5751,18,73,4
5752,18,74,5
5753,18,75,3
5754,18,76,5
5755,18,77,4
5756,18,78,5
5757,18,79,4
5758,18,80,4
5759,18,81,4
5760,18,82,3
5761,18,83,4
5762,18,84,4
5763,18,85,5
5764,18,86,5
5765,18,87,3
5766,18,88,3
5767,18,89,4
5768,18,90,3
5769,18,91,3
5770,18,92,5
5771,18,93,5
5772,18,94,2
5773,18,95,5
5774,18,96,3
5775,18,97,4
5776,18,98,3
5777,18,99,4
5778,18,100,5
5779,18,101,5
5780,18,102,4
5781,18,103,4
5782,18,104,4
5783,18,105,5
5784,18,106,5
5785,18,107,5
5786,18,108,3
5787,18,109,5
5788,18,110,5
5789,18,111,4
5790,18,112,4
5791,18,113,4
5792,18,114,4
5793,18,115,5
5794,18,116,4
5795,18,117,5
5796,18,118,5
5797,18,119,4
5798,18,120,4
5799,18,121,4
5800,18,122,5
5801,18,123,4
5802,18,124,5
5803,18,125,4
5804,18,126,5
5805,18,127,5
5806,18,128,4
5807,18,129,4
5808,18,130,5
5809,18,131,3
5810,18,132,4
5811,18,133,3
5812,18,134,5
5813,18,135,4
5814,18,136,5
5815,18,137,5
5816,18,138,5
5817,18,139,4
5818,18,140,5
5819,18,141,5
5820,18,142,5
5821,18,143,5
5822,18,144,4
5823,18,145,5
5824,18,146,5
5825,18,147,2
5826,18,148,5
5827,18,149,4
5828,18,150,4
5829,18,151,4
5830,18,152,4
5831,18,153,5
5832,18,154,3
5833,18,155,5
5834,18,156,5
5835,18,157,4
5836,18,158,5
5837,18,159,5
5838,18,160,5
5839,18,161,3
5840,18,162,4
5841,18,163,4
5842,18,164,5
5843,18,165,3
5844,18,166,4
5845,18,167,5
5846,18,168,3
5847,18,169,3
5848,18,170,3
5849,18,171,4
5850,18,172,4
5851,18,173,5
5852,18,174,4
5853,18,175,5
5854,18,176,4
5855,18,177,4
5856,18,178,5
5857,18,179,4
5858,18,180,4
5859,18,181,4
5860,18,182,4
5861,18,183,1
5862,18,184,5
5863,18,185,4
5864,18,186,5
5865,18,187,5
5866,18,188,3
5867,18,189,4
5868,18,190,4
5869,18,191,5
5870,18,192,4
5871,18,193,5
5872,18,194,4
5873,18,195,3
5874,18,196,5
5875,18,197,5
5876,18,198,4
5877,18,199,1
5878,18,200,4
5879,18,201,4
5880,18,202,3
5881,18,203,5
5882,18,204,4
5883,18,205,4
5884,18,206,4
5885,18,207,5
5886,18,208,4
5887,18,209,4
5888,18,210,4
5889,18,211,2
5890,18,212,5
5891,18,213,4
5892,18,214,5
5893,18,215,3
5894,18,216,5
5895,18,217,3
5896,18,218,4
5897,18,219,4
5898,18,220,1
5899,18,221,1
5900,18,222,5
5901,18,223,5
5902,18,224,5
5903,18,225,5
5904,18,226,5
5905,18,227,4
5906,18,228,5
5907,18,229,5
5908,18,230,5
5909,18,231,3
5910,18,232,5
5911,18,233,5
5912,18,234,4
5913,18,235,5
5914,18,236,3
5915,18,237,2
5916,18,238,3
5917,18,239,4
5918,18,240,4
5919,18,241,4
5920,18,242,3
5921,18,243,4
5922,18,244,4
5923,18,245,5
5924,18,246,4
5925,18,247,4
5926,18,248,5
5927,18,249,4
5928,18,250,4
5929,18,251,5
5930,18,252,4
5931,18,253,4
5932,18,254,5
5933,18,255,3
5934,18,256,4
5935,18,257,5
5936,18,258,5
5937,18,259,5
5938,18,260,3
5939,18,261,4
5940,18,262,4
5941,18,263,5
5942,18,264,5
5943,18,265,4
5944,18,266,3
5945,18,267,5
5946,18,268,5
5947,18,269,4
5948,18,270,4
5949,18,271,4
5950,18,272,3
5951,18,273,4
5952,18,274,3
5953,18,275,5
5954,18,276,3
5955,18,277,4
5956,18,278,5
5957,18,279,4
5958,18,280,5
5959,18,281,5
5960,18,282,5
5961,18,283,5
5962,18,284,3
5963,18,285,5
5964,18,286,4
5965,18,287,5
5966,18,288,4
5967,18,289,5
5968,18,290,5
5969,18,291,5
5970,18,292,5
5971,18,293,4
5972,18,294,4
5973,18,295,5
5974,18,296,2
5975,18,297,3
5976,18,298,4
5977,18,299,4
5978,18,300,4
5979,18,301,4
5980,18,302,4
5981,18,303,3
5982,18,304,5
5983,18,305,4
5984,18,306,5
5985,18,307,5
5986,18,308,3
5987,18,309,5
5988,18,310,4
5989,18,311,4
5990,18,312,5
5991,18,313,3
5992,18,314,5
5993,18,315,4
5994,18,316,2
5995,18,317,4
5996,18,318,5
5997,18,319,4
5998,18,320,5
5999,18,321,4
6000,18,322,4
6001,18,323,4
6002,18,324,5
6003,18,325,2
6004,18,326,5
6005,18,327,5
6006,18,328,5
6007,18,329,4
6008,18,330,5
6009,18,331,3
6010,18,332,5
6011,18,333,5
6012,19,0,3
6013,19,1,3
6014,19,2,4
6015,19,3,4
6016,19,4,5
6017,19,5,5
6018,19,6,5
6019,19,7,4
6020,19,8,3
6021,19,9,3
6022,19,10,3
6023,19,11,3
6024,19,12,3
6025,19,13,4
6026,19,14,5
6027,19,15,1
6028,19,16,5
6029,19,17,4
6030,19,18,3
6031,19,19,4
6032,19,20,4
6033,19,21,5
6034,19,22,4
6035,19,23,4
6036,19,24,5
6037,19,25,5
6038,19,26,5
6039,19,27,4
6040,19,28,5
6041,19,29,3
6042,19,30,5
6043,19,31,5
6044,19,32,5
6045,19,33,3
6046,19,34,3
6047,19,35,4
6048,19,36,4
6049,19,37,3
6050,19,38,5
6051,19,39,5
6052,19,40,3
6053,19,41,3
6054,19,42,5
6055,19,43,4
6056,19,44,4
6057,19,45,4
6058,19,46,5
6059,19,47,4
6060,19,48,5
6061,19,49,3
6062,19,50,5
6063,19,51,5
6064,19,52,4
6065,19,53,5
6066,19,54,5
6067,19,55,4
6068,19,56,4
6069,19,57,4
6070,19,58,3
6071,19,59,4
6072,19,60,3
6073,19,61,4
6074,19,62,4
6075,19,63,4
6076,19,64,5
6077,19,65,4
6078,19,66,5
6079,19,67,5
6080,19,68,5
6081,19,69,5
6082,19,70,4
6083,19,71,5
6084,19,72,3
6085,19,73,4
6086,19,74,4
6087,19,75,5
6088,19,76,5
6089,19,77,3
6090,19,78,3
6091,19,79,3
6092,19,80,5
6093,19,81,3
6094,19,82,4
6095,19,83,3
6096,19,84,3
6097,19,85,5
6098,19,86,5
6099,19,87,5
6100,19,88,3
6101,19,89,4
6102,19,90,5
6103,19,91,5
6104,19,92,4
6105,19,93,4
6106,19,94,4
6107,19,95,2
6108,19,96,5
6109,19,97,3
6110,19,98,5
6111,19,99,5
6112,19,100,3
6113,19,101,4
6114,19,102,4
6115,19,103,5
6116,19,104,5
6117,19,105,5
6118,19,106,3
6119,19,107,3
6120,19,108,3
6121,19,109,5
6122,19,110,5
6123,19,111,5
6124,19,112,3
6125,19,113,3
6126,19,114,4
6127,19,115,3
6128,19,116,5
6129,19,117,5
6130,19,118,4
6131,19,119,2
6132,19,120,4
6133,19,121,3
6134,19,122,4
6135,19,123,1
6136,19,124,5
6137,19,125,3
6138,19,126,5
6139,19,127,4
6140,19,128,4
6141,19,129,5
6142,19,130,5
6143,19,131,5
6144,19,132,4
6145,19,133,4
6146,19,134,5
6147,19,135,4
6148,19,136,4
6149,19,137,5
6150,19,138,5
6151,19,139,3
6152,19,140,5
6153,19,141,5
6154,19,142,5
6155,19,143,3
6156,19,144,4
6157,19,145,5
6158,19,146,4
6159,19,147,5
6160,19,148,5
6161,19,149,4
6162,19,150,4
6163,19,151,4
6164,19,152,4
6165,19,153,5
6166,19,154,4
6167,19,155,4
6168,19,156,4
6169,19,157,5
6170,19,158,5
6171,19,159,3
6172,19,160,5
6173,19,161,5
6174,19,162,4
6175,19,163,3
6176,19,164,4
6177,19,165,5
6178,19,166,2
6179,19,167,4
6180,19,168,3
6181,19,169,5
6182,19,170,4
6183,19,171,5
6184,19,172,4
6185,19,173,3
6186,19,174,4
6187,19,175,3
6188,19,176,5
6189,19,177,2
6190,19,178,5
6191,19,179,4
6192,19,180,4
6193,19,181,3
6194,19,182,5
6195,19,183,3
6196,19,184,4
6197,19,185,5
6198,19,186,5
6199,19,187,3
6200,19,188,3
6201,19,189,5
6202,19,190,5
6203,19,191,4
6204,19,192,4
6205,19,193,5
6206,19,194,5
6207,19,195,5
6208,19,196,5
6209,19,197,4
6210,19,198,4
6211,19,199,2
6212,19,200,3
6213,19,201,5
6214,19,202,2
6215,19,203,5
6216,19,204,5
6217,19,205,4
6218,19,206,5
6219,19,207,5
6220,19,208,4
6221,19,209,5
6222,19,210,4
6223,19,211,4
6224,19,212,4
6225,19,213,5
6226,19,214,5
6227,19,215,4
6228,19,216,4
6229,19,217,5
6230,19,218,4
6231,19,219,3
6232,19,220,3
6233,19,221,5
6234,19,222,5
6235,19,223,4
6236,19,224,3
6237,19,225,3
6238,19,226,5
6239,19,227,4
6240,19,228,4
6241,19,229,3
6242,19,230,4
6243,19,231,5
6244,19,232,5
6245,19,233,4
6246,19,234,4
6247,19,235,3
6248,19,236,1
6249,19,237,4
6250,19,238,5
6251,19,239,4
6252,19,240,3
6253,19,241,5
6254,19,242,3
6255,19,243,5
6256,19,244,4
6257,19,245,5
6258,19,246,5
6259,19,247,4
6260,19,248,4
6261,19,249,3
6262,19,250,4
6263,19,251,3
6264,19,252,4
6265,19,253,5
6266,19,254,4
6267,19,255,4
6268,19,256,3
6269,19,257,2
6270,19,258,5
6271,19,259,3
6272,19,260,5
6273,19,261,4
6274,19,262,4
6275,19,263,5
6276,19,264,3
6277,19,265,3
6278,19,266,4
6279,19,267,4
6280,19,268,3
6281,19,269,3
6282,19,270,4
6283,19,271,5
6284,19,272,5
6285,19,273,4
6286,19,274,4
6287,19,275,4
6288,19,276,4
6289,19,277,4
6290,19,278,3
6291,19,279,5
6292,19,280,4
6293,19,281,4
6294,19,282,5
6295,19,283,4
6296,19,284,2
6297,19,285,4
6298,19,286,4
6299,19,287,5
6300,19,288,5
6301,19,289,5
6302,19,290,5
6303,19,291,4
6304,19,292,4
6305,19,293,5
6306,19,294,4
6307,19,295,5
6308,19,296,5
6309,19,297,5
6310,19,298,4
6311,19,299,5
6312,19,300,4
6313,19,301,3
6314,19,302,5
6315,19,303,4
6316,19,304,4
6317,19,305,5
6318,19,306,4
6319,19,307,5
6320,19,308,4
6321,19,309,4
6322,19,310,4
6323,19,311,5
6324,19,312,3
6325,19,313,3
6326,19,314,5
6327,19,315,4
6328,19,316,5
6329,19,317,4
6330,19,318,4
6331,19,319,5
6332,19,320,4
6333,19,321,2
6334,19,322,3
6335,19,323,5
6336,19,324,3
6337,19,325,5
6338,19,326,5
6339,19,327,4
6340,19,328,4
6341,19,329,4
6342,19,330,5
6343,19,331,5
6344,19,332,5
6345,19,333,3
6346,20,0,5
6347,20,1,4
6348,20,2,5
6349,20,3,4
6350,20,4,3
6351,20,5,5
6352,20,6,5
6353,20,7,3
6354,20,8,5
6355,20,9,3
6356,20,10,4
6357,20,11,5
6358,20,12,4
6359,20,13,3
6360,20,14,3
6361,20,15,3
6362,20,16,4
6363,20,17,3
6364,20,18,5
6365,20,19,5
6366,20,20,5
6367,20,21,5
6368,20,22,4
6369,20,23,3
6370,20,24,4
6371,20,25,3
6372,20,26,3
6373,20,27,5
6374,20,28,3
6375,20,29,4
6376,20,30,3
6377,20,31,3
6378,20,32,5
6379,20,33,5
6380,20,34,5
6381,20,35,5
6382,20,36,5
6383,20,37,2
6384,20,38,5
6385,20,39,5
6386,20,40,3
6387,20,41,5
6388,20,42,4
6389,20,43,5
6390,20,44,3
6391,20,45,5
6392,20,46,3
6393,20,47,5
6394,20,48,4
6395,20,49,4
6396,20,50,5
6397,20,51,5
6398,20,52,5
6399,20,53,4
6400,20,54,5
6401,20,55,2
6402,20,56,4
6403,20,57,4
6404,20,58,3
6405,20,59,4
6406,20,60,3
6407,20,61,5
6408,20,62,3
6409,20,63,4
6410,20,64,2
6411,20,65,1
6412,20,66,2
6413,20,67,3
6414,20,68,5
6415,20,69,4
6416,20,70,4
6417,20,71,5
6418,20,72,4
6419,20,73,4
6420,20,74,5
6421,20,75,5
6422,20,76,4
6423,20,77,5
6424,20,78,5
6425,20,79,4
6426,20,80,5
6427,20,81,3
6428,20,82,4
6429,20,83,5
6430,20,84,3
6431,20,85,3
6432,20,86,5
6433,20,87,4
6434,20,88,4
6435,20,89,4
6436,20,90,4
6437,20,91,2
6438,20,92,4
6439,20,93,3
6440,20,94,4
6441,20,95,3
6442,20,96,5
6443,20,97,4
6444,20,98,4
6445,20,99,4
6446,20,100,3
6447,20,101,5
6448,20,102,4
6449,20,103,3
6450,20,104,5
6451,20,105,4
6452,20,106,5
6453,20,107,4
6454,20,108,4
6455,20,109,4
6456,20,110,4
6457,20,111,5
6458,20,112,5
6459,20,113,5
6460,20,114,4
6461,20,115,4
6462,20,116,4
6463,20,117,3
6464,20,118,2
6465,20,119,4
6466,20,120,5
6467,20,121,4
6468,20,122,4
6469,20,123,4
6470,20,124,5
6471,20,125,4
6472,20,126,3
6473,20,127,5
6474,20,128,4
6475,20,129,3
6476,20,130,2
6477,20,131,3
6478,20,132,5
6479,20,133,3
6480,20,134,3
6481,20,135,5
6482,20,136,2
6483,20,137,4
6484,20,138,4
6485,20,139,3
6486,20,140,5
6487,20,141,5
6488,20,142,4
6489,20,143,5
6490,20,144,3
6491,20,145,3
6492,20,146,2
6493,20,147,5
6494,20,148,3
6495,20,149,4
6496,20,150,4
6497,20,151,4
6498,20,152,5
6499,20,153,5
6500,20,154,3
6501,20,155,4
6502,20,156,5
6503,20,157,5
6504,20,158,3
6505,20,159,4
6506,20,160,4
6507,20,161,3
6508,20,162,3
6509,20,163,3
6510,20,164,3
6511,20,165,4
6512,20,166,5
6513,20,167,3
6514,20,168,4
6515,20,169,4
6516,20,170,4
6517,20,171,5
6518,20,172,4
6519,20,173,3
6520,20,174,3
6521,20,175,4
6522,20,176,5
6523,20,177,5
6524,20,178,3
6525,20,179,5
6526,20,180,3
6527,20,181,3
6528,20,182,3
6529,20,183,3
6530,20,184,5
6531,20,185,3
6532,20,186,4
6533,20,187,4
6534,20,188,4
6535,20,189,5
6536,20,190,2
6537,20,191,5
6538,20,192,3
6539,20,193,5
6540,20,194,5
6541,20,195,5
6542,20,196,3
6543,20,197,4
6544,20,198,4
6545,20,199,5
6546,20,200,4
6547,20,201,4
6548,20,202,5
6549,20,203,5
6550,20,204,4
6551,20,205,3
6552,20,206,4
6553,20,207,5
6554,20,208,5
6555,20,209,3
6556,20,210,3
6557,20,211,5
6558,20,212,5
6559,20,213,3
6560,20,214,4
6561,20,215,4
6562,20,216,5
6563,20,217,5
6564,20,218,5
6565,20,219,5
6566,20,220,3
6567,20,221,4
6568,20,222,5
6569,20,223,5
6570,20,224,5
6571,20,225,4
6572,20,226,5
6573,20,227,4
6574,20,228,3
6575,20,229,4
6576,20,230,3
6577,20,231,3
6578,20,232,5
6579,20,233,4
6580,20,234,5
6581,20,235,3
6582,20,236,3
6583,20,237,5
6584,20,238,4
6585,20,239,4
6586,20,240,4
6587,20,241,5
6588,20,242,5
6589,20,243,4
6590,20,244,4
6591,20,245,5
6592,20,246,4
6593,20,247,3
6594,20,248,5
6595,20,249,4
6596,20,250,4
6597,20,251,4
6598,20,252,3
6599,20,253,5
6600,20,254,4
6601,20,255,5
6602,20,256,4
6603,20,257,3
6604,20,258,4
6605,20,259,4
6606,20,260,3
6607,20,261,5
6608,20,262,5
6609,20,263,4
6610,20,264,3
6611,20,265,4
6612,20,266,4
6613,20,267,4
6614,20,268,5
6615,20,269,4
6616,20,270,5
6617,20,271,3
6618,20,272,4
6619,20,273,5
6620,20,274,4
6621,20,275,4
6622,20,276,5
6623,20,277,3
6624,20,278,5
6625,20,279,1
6626,20,280,2
6627,20,281,5
6628,20,282,2
6629,20,283,2
6630,20,284,4
